#	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
21	0	0.301511345	0.301511345	0	0.301511345	0	0	0	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0.301511345	0
22	0	0.301511345	0.301511345	0	0.301511345	0.301511345	0	0	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0	0
23	0.208514414	0	0	0.208514414	0	0	0	0.208514414	0.208514414	0.208514414	0	0	0.834057656	0.208514414	0	0.208514414
24	0	0.301511345	0.301511345	0	0.301511345	0	0	0	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0	0.301511345
25	0	0	0.162221421	0	0	0	0	0	0	0.162221421	0	0	0.973328527	0	0	0
26	0	0	0.213200716	0	0	0.213200716	0.213200716	0.213200716	0.213200716	0.213200716	0	0	0.852802865	0	0	0
27	0	0	0.208514414	0	0	0.208514414	0.208514414	0.208514414	0.208514414	0.208514414	0.208514414	0	0.834057656	0	0	0
28	0.301511345	0	0	0.301511345	0.301511345	0	0	0.301511345	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0	0
29	0.208514414	0	0	0.208514414	0	0	0	0.208514414	0.208514414	0.208514414	0	0	0.834057656	0.208514414	0	0.208514414
30	0.288675135	0	0	0.288675135	0	0	0.288675135	0.288675135	0.288675135	0.288675135	0	0	0.577350269	0	0.288675135	0.288675135
31	0	0	0.160128154	0	0.160128154	0	0	0	0	0.160128154	0	0	0.960768923	0	0	0
32	0.204124145	0	0	0.204124145	0	0	0	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0.204124145	0.204124145
33	0.316227766	0	0	0.316227766	0	0	0	0.316227766	0.316227766	0.316227766	0	0	0.632455532	0	0	0.316227766
34	0	0.288675135	0.288675135	0	0.288675135	0.288675135	0.288675135	0	0.288675135	0.288675135	0	0	0.577350269	0.288675135	0	0
35	0	0	0.40824829	0	0	0.40824829	0	0.40824829	0.40824829	0	0	0.40824829	0	0.40824829	0	0
36	0.208514414	0	0	0.208514414	0	0	0	0.208514414	0.208514414	0.208514414	0	0	0.834057656	0.208514414	0.208514414	0
37	0.213200716	0	0	0.213200716	0	0	0	0.213200716	0.213200716	0.213200716	0	0	0.852802865	0.213200716	0	0
38	0	0.301511345	0.301511345	0	0.301511345	0	0.301511345	0	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0	0
39	0	0	0.377964473	0	0	0.377964473	0.377964473	0.377964473	0.377964473	0	0	0.377964473	0	0.377964473	0	0
40	0.15430335	0	0.15430335	0	0.15430335	0	0	0	0	0.15430335	0.15430335	0	0.9258201	0	0.15430335	0
41	0.158113883	0	0.158113883	0	0.158113883	0	0	0	0	0.158113883	0	0	0.948683298	0	0	0
42	0	0.316227766	0.316227766	0	0	0	0.316227766	0	0.316227766	0.316227766	0	0	0.632455532	0.316227766	0	0
43	0	0	0.158113883	0	0.158113883	0	0.158113883	0	0	0.158113883	0	0	0.948683298	0	0	0
44	0	0.316227766	0.316227766	0	0.316227766	0	0	0	0.316227766	0.316227766	0	0	0.632455532	0.316227766	0	0
45	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
46	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
47	0	0	0.160128154	0	0	0.160128154	0.160128154	0	0	0	0	0	0.960768923	0	0	0
48	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
49	0.2	0	0	0.2	0	0.2	0.2	0.2	0.2	0.2	0	0	0.8	0.2	0	0.2
50	0.208514414	0	0	0.208514414	0	0	0.208514414	0.208514414	0.208514414	0.208514414	0	0	0.834057656	0.208514414	0	0
51	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
52	0.158113883	0	0.158113883	0	0.158113883	0	0	0	0	0.158113883	0	0	0.948683298	0	0	0
53	0	0	0.208514414	0	0	0.208514414	0.208514414	0.208514414	0.208514414	0.208514414	0	0	0.834057656	0.208514414	0	0
54	0	0	0.121267813	0	0	0.121267813	0.121267813	0	0	0	0	0	0.9701425	0	0	0.121267813
55	0.208514414	0	0	0.208514414	0	0	0.208514414	0.208514414	0.208514414	0.208514414	0	0	0.834057656	0.208514414	0	0
56	0.208514414	0	0	0.208514414	0	0	0	0.208514414	0.208514414	0.208514414	0	0	0.834057656	0.208514414	0	0.208514414
57	0	0.316227766	0.316227766	0	0	0	0	0	0.316227766	0.316227766	0	0	0.632455532	0.316227766	0	0.316227766
58	0	0.301511345	0.301511345	0	0.301511345	0	0	0	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0.301511345	0
59	0	0.288675135	0.288675135	0	0	0.288675135	0.288675135	0	0.288675135	0.288675135	0	0	0.577350269	0.288675135	0	0.288675135
60	0	0.316227766	0.316227766	0	0.316227766	0	0	0	0.316227766	0.316227766	0	0	0.632455532	0.316227766	0	0
61	0	0	0.353553391	0	0	0.353553391	0.353553391	0.353553391	0.353553391	0	0	0.353553391	0	0.353553391	0	0.353553391
62	0	0	0.377964473	0	0	0.377964473	0.377964473	0.377964473	0.377964473	0	0	0.377964473	0	0.377964473	0	0
63	0	0	0.377964473	0	0	0	0.377964473	0.377964473	0.377964473	0.377964473	0.377964473	0	0	0.377964473	0	0
64	0.2	0	0.2	0.2	0	0.2	0.2	0	0.2	0.2	0	0	0.8	0.2	0	0.2
65	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
66	0.204124145	0	0	0.204124145	0	0	0	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0.204124145	0.204124145
67	0	0	0	0.333333333	0	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0	0.333333333	0	0.333333333	0	0.333333333
68	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
69	0.2	0	0	0.2	0	0	0.2	0.2	0.2	0.2	0	0	0.8	0.2	0.2	0.2
70	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
71	0.204124145	0	0	0.204124145	0	0	0	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0.204124145	0.204124145
72	0	0.301511345	0.301511345	0	0	0	0.301511345	0	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0	0.301511345
73	0	0	0	0	0	0	0.121267813	0	0	0.121267813	0.121267813	0	0.9701425	0.121267813	0	0
74	0	0	0.40824829	0	0	0.40824829	0	0.40824829	0.40824829	0	0	0.40824829	0	0.40824829	0	0
75	0.333333333	0	0	0.333333333	0	0.333333333	0.333333333	0.333333333	0.333333333	0.333333333	0	0.333333333	0	0	0	0.333333333
76	0.267261242	0	0	0.267261242	0	0.267261242	0.267261242	0.267261242	0.267261242	0.267261242	0	0.267261242	0.534522484	0.267261242	0	0.267261242
77	0	0	0	0	0	0.40824829	0.40824829	0.40824829	0.40824829	0	0.40824829	0	0	0.40824829	0	0
78	0	0	0.5	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0
79	0	0.288675135	0.288675135	0	0.288675135	0.288675135	0.288675135	0	0.288675135	0.288675135	0	0	0.577350269	0.288675135	0	0
80	0	0.288675135	0.288675135	0	0.288675135	0.288675135	0.288675135	0	0.288675135	0.288675135	0	0	0.577350269	0.288675135	0	0
81	0	0	0.40824829	0	0	0	0.40824829	0.40824829	0.40824829	0.40824829	0	0	0	0.40824829	0	0
82	0	0	0.707106781	0	0	0	0	0	0	0.707106781	0	0	0	0	0	0
83	0	0	0.40824829	0	0	0.40824829	0	0.40824829	0.40824829	0	0	0.40824829	0	0.40824829	0	0
84	0	0.316227766	0.316227766	0	0.316227766	0	0	0	0.316227766	0.316227766	0	0	0.632455532	0.316227766	0	0
85	0.316227766	0	0	0.316227766	0	0	0	0.316227766	0.316227766	0.316227766	0	0	0.632455532	0.316227766	0	0
86	0	0	0.188982237	0	0	0.188982237	0.188982237	0	0	0	0	0	0.944911183	0	0	0
87	0	0	0.333333333	0	0	0.333333333	0.333333333	0.333333333	0.333333333	0	0.333333333	0.333333333	0	0.333333333	0	0.333333333
88	0	0.288675135	0.288675135	0	0.288675135	0.288675135	0	0	0.288675135	0.288675135	0	0	0.577350269	0.288675135	0	0.288675135
89	0	0	0.162221421	0	0	0	0	0	0	0.162221421	0	0	0.973328527	0	0	0
90	0	0	0.21821789	0	0	0.21821789	0	0.21821789	0.21821789	0.21821789	0	0	0.872871561	0	0	0
91	0	0	0.21821789	0	0	0	0	0	0.21821789	0.21821789	0	0	0.872871561	0.21821789	0	0.21821789
92	0	0	0.213200716	0	0	0	0.213200716	0.213200716	0.213200716	0.213200716	0	0	0.852802865	0.213200716	0	0
93	0	0	0.353553391	0	0	0.353553391	0.353553391	0.353553391	0.353553391	0	0	0.353553391	0	0.353553391	0	0.353553391
94	0.301511345	0	0	0.301511345	0.301511345	0	0	0.301511345	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0	0
95	0.213200716	0	0	0.213200716	0	0	0	0.213200716	0.213200716	0.213200716	0	0	0.852802865	0.213200716	0	0
96	0	0.288675135	0.288675135	0	0.288675135	0	0.288675135	0	0.288675135	0.288675135	0	0	0.577350269	0.288675135	0	0.288675135
97	0.301511345	0	0	0.301511345	0	0	0	0.301511345	0.301511345	0.301511345	0	0	0.603022689	0.301511345	0	0.301511345
98	0.156173762	0	0.156173762	0	0.156173762	0	0	0	0	0.156173762	0.156173762	0	0.937042571	0	0	0
99	0.204124145	0	0	0.204124145	0	0	0.204124145	0.204124145	0.204124145	0.204124145	0	0	0.816496581	0.204124145	0	0.204124145
100	0	0	0.707106781	0	0	0	0	0	0	0.707106781	0	0	0	0	0	0
101	0	0.316227766	0.316227766	0	0.316227766	0	0	0	0.316227766	0.316227766	0	0	0.632455532	0.316227766	0	0
